Unnamed: 0,#AUTHID,STATUS,cEXT,cNEU,cAGR,cCON,cOPN
8066,d7e500ad854a1b6ced39e53a525b8a6d,hoping this insane wind doesnt blow me away to oz … those munchkins mightve gone feral by now . * shudder * ,0,1,0,0,0
8067,d7e500ad854a1b6ced39e53a525b8a6d,i lahk the cut o yerr jib … * licks teeth creepily * ,0,1,0,0,0
8068,d7e500ad854a1b6ced39e53a525b8a6d,"well … if my interactions and happenings of last night were any indication , <number> may well be a pretty good year … but we ll see ! happy new year , love yall ! <smile> ",0,1,0,0,0
8069,d7e500ad854a1b6ced39e53a525b8a6d,is currently being a disgruntled employee … gr . * brandished fist ineffectual * ,0,1,0,0,0
8070,d7e500ad854a1b6ced39e53a525b8a6d,"eh , why the hell not : this <allcaps> should <allcaps> be <allcaps> interesting <allcaps> . lets see how honest my fb <allcaps> friends are . leave a <number> word comment that you think best describes me <allcaps> . it can only be <number> word . no more than <number> word . then copy & paste this post on your wall so i can leave a word about you . wonder how many brave friends will do this . ",0,1,0,0,0
8071,d7e500ad854a1b6ced39e53a525b8a6d,busy <repeat> ! <smile> out & about is much better than in and bored ! ,0,1,0,0,0
8072,d7e500ad854a1b6ced39e53a525b8a6d,"<number> - wise , so far , so good ! feeling pretty bloody fantastic compared to my emotional state of the last few months . ive even been somewhat productive recently . however , i am going home now ; my desk chair has made my ass numb ! ( how does one wake up a sleeping ass , ha <repeat> i ll probably be sorry i asked … ) ",0,1,0,0,0
8073,d7e500ad854a1b6ced39e53a525b8a6d,sick as a dog and hoping it doesnt snow too much . ,0,1,0,0,0
8074,d7e500ad854a1b6ced39e53a525b8a6d,my mind feels like a murder suicide . i hate this life so much it hurts … and it hurts so much ive been rendered numb . ,0,1,0,0,0
8075,d7e500ad854a1b6ced39e53a525b8a6d,"re conditioning my hands back into top gaming form i used to be able to go all day ( or for days ) without a break ( even to eat or go to the bathroom , lol … toldja i was obsessed ! <sadface> currently my thumbs start to hurt after about <number> hours . thats what i get for being outta practice , bah ! ",0,1,0,0,0
8076,d7e500ad854a1b6ced39e53a525b8a6d,"* sneeze , cough , snort * blech ! trying that airborne shit tonight <allcaps> ! at least im getting the screechy car fixed today . now if i could only find gloves that match eachother … * wearing one black leather glove and one knit blue striped glove * ",0,1,0,0,0
8077,d7e500ad854a1b6ced39e53a525b8a6d,""" is it special when youre lonely / / do you spend your whole life / / in a studio apartment / / with a cat for a wife / / the seasons , when they call you / / do you barricade the door / / are you stubborn , stubborn , stubborn to the core ? … then the longest winter / / is on her way / / you called her without knowing it / / but now its too late … "" trying to keep the zen , but its hard to hang onto sometimes on nights like these . ",0,1,0,0,0
8078,d7e500ad854a1b6ced39e53a525b8a6d,"cold weather can bite me , and so can christmas . * sticks out tongue * im doin reasonably alright today but eh <elong> … got a headache from ell . ",0,1,0,0,0
8081,d7e500ad854a1b6ced39e53a525b8a6d,"feeling damn <allcaps> good <allcaps> headwise lately : forceful self change of outlook , meds seem to be finally working , & im startin to get shit done ! course , meds need tweaking one of em ( dunno which ) is also tryin to make me a zombie not the fun movie kind , either : i get sleepy around <number> or <number> pm <allcaps> now ; too damn early even if i werent a night owl ! psyched <allcaps> bout the forward progress , but this zombie things crampin my nightlife , oy ! ",0,1,0,0,0
8082,d7e500ad854a1b6ced39e53a525b8a6d,"sick as a dog and wishing my heat worked better . hoping for as little snow as possible , under these circumstances ! ",0,1,0,0,0
8083,d7e500ad854a1b6ced39e53a525b8a6d,"hates crying , hates her health ( or lack thereof ) , hates snow , and hates christmas and its trappings of tomfoolery . today has become a day of hate . * angry pout * ",0,1,0,0,0
8084,d7e500ad854a1b6ced39e53a525b8a6d,* rootin around for retro bev pics * ,0,1,0,0,0
8085,d7e500ad854a1b6ced39e53a525b8a6d,meow <repeat> tired <elong> <allcaps> meow <repeat> . * pokes work with stick * ,0,1,0,0,0
8086,d7e500ad854a1b6ced39e53a525b8a6d,hopin i ll sleep tonight ! went from one extreme to the other sleeping all the time to not sleeping at all . what an unpleasant adventure this <repeat> being ! ,0,1,0,0,0
8087,d7e500ad854a1b6ced39e53a525b8a6d,"surreal night … i think i mightve slept and just woke up every hour and lay awake for awhile before falling back asleep again but conversely , i mightve just lain awake and semi insensible the whole night with periods of more awareness … not sure which ! either way , im tired , but surprisingly decent otherwise ! ",0,1,0,0,0
8088,d7e500ad854a1b6ced39e53a525b8a6d,"well , lived through the carbon monoxide shit , though it made me sick today luckily not sick enough to go to the damn hospital i guess ; just sick enough to be puking and bedridden today . good thing i had the day off anyway for mlk <allcaps> day ( but my dad didnt tell me that , so i woke up ill and panicky this afternoon nice , lol ) . furnace was fixed today , though , so no more cm <allcaps> troubles , i suppose ! ",0,1,0,0,0
8089,d7e500ad854a1b6ced39e53a525b8a6d,"whe <elong> <allcaps> ! ( she says as she continues to be nerdy on her couch . <lolface> ) veggin can be good when youre having silly funtime ! <smile> … takin a vote though : after cartoons , shall i play arcadey fighters , rpgs <allcaps> , or go old school ? narrowed it down that far , but … so hard to choose he <repeat> ! ",0,1,0,0,0
8090,d7e500ad854a1b6ced39e53a525b8a6d,"have good weekend , meine leibchen , yes yes ! i kiss you , muah ! ( me , hausfrau ? ! nein , nein <allcaps> ! ) ",0,1,0,0,0
8091,d7e500ad854a1b6ced39e53a525b8a6d,ehh … bite me ! ,0,1,0,0,0
8092,d7e500ad854a1b6ced39e53a525b8a6d,""" some of the shows on mtv <allcaps> are not my cup of tea … mainly because i dont like huge pieces of shit in my tea ! "" ",0,1,0,0,0
8093,d7e500ad854a1b6ced39e53a525b8a6d,"doesnt get it even when i get enough sleep , i run out of energy long <allcaps> before the day is over … what gives ? ! this rampant exhaustion really puts a cramp on my life & times … and now im gonna go sleep some more . hmph ! ",0,1,0,0,0
8095,d7e500ad854a1b6ced39e53a525b8a6d,"i try to keep my health complaints to others to a minimum these days , but … well , lets just say fuck <allcaps> . sometimes i feel like being such a survivor is goddamned overrated . ",0,1,0,0,0
8096,d7e500ad854a1b6ced39e53a525b8a6d,"sleepytime at last ! bundled up in blankets like fuckin jesus inna manger . or medieval couples that werent sposed to fuck yet , lol . fuck off , snow ! ",0,1,0,0,0
8097,d7e500ad854a1b6ced39e53a525b8a6d,"so very frustrated … & kinda sad . and so fucking sleepy … god damn <allcaps> these meds , im sleeping my life away . ",0,1,0,0,0
8098,d7e500ad854a1b6ced39e53a525b8a6d,meharg <elong> <allcaps> … <repeat> ,0,1,0,0,0
8099,d7e500ad854a1b6ced39e53a525b8a6d,is ok now . ,0,1,0,0,0
8100,d7e500ad854a1b6ced39e53a525b8a6d,why do i insist on eating popsicles in winter ? om <allcaps> nom <allcaps> nom <allcaps> ,0,1,0,0,0
8101,d7e500ad854a1b6ced39e53a525b8a6d,"the cleaner my apartment gets , the more of my hobbies i get back into ( partially because i can find my stuff again , lol ! ) … yay <elong> <allcaps> ! first one to return : gaming . i might not get back to the rest of those erstwhile hobbies for awhile , though i tend to get quite <elong> obsessive about my vidya games , he <repeat> … ",0,1,0,0,0
8102,d7e500ad854a1b6ced39e53a525b8a6d,it lives <elong> ! ( meds adjusted we ll see if i stay awake today ! * blink <repeat> * ) ,0,1,0,0,0
8104,d7e500ad854a1b6ced39e53a525b8a6d,is trying not to be grumpy . ,0,1,0,0,0
8105,d7e500ad854a1b6ced39e53a525b8a6d,ok lady i love you buh bye ! * finally leaves house * ,0,1,0,0,0
8106,d7e500ad854a1b6ced39e53a525b8a6d,"off to prepare for a night of festiviteten … <number> here we come , haharr ! ",0,1,0,0,0
8107,d7e500ad854a1b6ced39e53a525b8a6d,getting ready for ma belle <user> s birthday whatnottery … may i not fall asleep face down in cake this evening ! * crosses fingers * ,0,1,0,0,0
8108,d7e500ad854a1b6ced39e53a525b8a6d,"hangin with <user> … stay awake , stay awake ! * pokes self with fork * ",0,1,0,0,0
8109,d7e500ad854a1b6ced39e53a525b8a6d,"dear car battery : why are you dead again ? what am i going to do with you ? ( no , really what am i supposed to do with it ? ) you make me sad . : / / ",0,1,0,0,0
8110,d7e500ad854a1b6ced39e53a525b8a6d,hmm … its hard to play find the smell in your apartment when its so cold that sniffing the air hurts ! but why the fuck does my place smell like a lawnmower anyway ? ! ,0,1,0,0,0
8111,d7e500ad854a1b6ced39e53a525b8a6d,"frisky dingo makes my chest hurt … with laughing ! i need to get season <number> stat <allcaps> . damn , i would pillage <allcaps> for some bourbon chicken right now ! glad <user> is finally back in town … good times man ! <smile> ",0,1,0,0,0
8112,d7e500ad854a1b6ced39e53a525b8a6d,taken off the troublesome med ! back to bev as usual now i guess . ,0,1,0,0,0
8113,d7e500ad854a1b6ced39e53a525b8a6d,"br <elong> <allcaps> ! "" stiff little fingers "" indeed ! ",0,1,0,0,0
8114,d7e500ad854a1b6ced39e53a525b8a6d,doesnt know what to think . ,0,1,0,0,0
8115,d7e500ad854a1b6ced39e53a525b8a6d,"upon taking a brief hiatus from facebook holy shit <allcaps> , too many updates to read ! * mind boggles * ",0,1,0,0,0
8116,d7e500ad854a1b6ced39e53a525b8a6d,"just remembered a tv <allcaps> ad from her childhood in the glorious south : horribly fat , hideous angels <allcaps> with big ol hair , tammy faye esque makeup , and ( of course ) heavy southern accents hollering "" dont <allcaps> you <allcaps> buy <allcaps> no <allcaps> uug <allcaps> - ly <allcaps> truck <allcaps> ! "" cracked me up then , cracks me up now , ha <repeat> <allcaps> ! ",0,1,0,0,0
8118,d7e500ad854a1b6ced39e53a525b8a6d,"too lazy to scan retro pics right now fuck it , maybe later . i notice that i pretty much look the same as i have for the past ~ <number> years ( kinda freaky ! ) … thus , its hard to tell what year a photo is from . oddly enough , my skin was better when i was a teenager than it is now ! ",0,1,0,0,0
8120,d7e500ad854a1b6ced39e53a525b8a6d,"well , meds situation is not ideal by any means ( zombie fish again ) but its a vast improvement on the last few days of horror ! ",0,1,0,0,0
8121,d7e500ad854a1b6ced39e53a525b8a6d,i think ive finally found the right med … this must be what normal people feel like ! ,0,1,0,0,0
8122,d7e500ad854a1b6ced39e53a525b8a6d,"i feel pretty spiffy today befuddling my dad with random comments , doin my weird acrobatics and dances , singin wordless nonsense songs … alot better than medicated zombie bev ( though admittedly alot more absurd , lol <allcaps> ) ! sure spices up the office though ha <repeat> as long as i dont careen into the conference table ! <smile> ",0,1,0,0,0
8123,d7e500ad854a1b6ced39e53a525b8a6d,"fucking carbon <allcaps> monoxide <allcaps> alarms going off repeatedly again tonight ! opened the windows & garage doors ; i have nowhere else i can go & i need sleep , so im gonna hafta just hope the ventilation is enough cos i dont know what else to do . hope i dont end up in the hospital over this shit im sick of the damn hospital ! ( well … bein dead would [ debatably ] suck too . but i wouldnt be self aware to know about it , lol . ) ",0,1,0,0,0
8124,d7e500ad854a1b6ced39e53a525b8a6d,has been too busy living life to spend much time on facebook this week just the way i like it ! <smile> ,0,1,0,0,0
8126,d7e500ad854a1b6ced39e53a525b8a6d,"got to be early to rise tomorrow , so ima try to be early to bed tonight … thusly , going to bed now ; we ll see how that goes ! ",0,1,0,0,0
8127,d7e500ad854a1b6ced39e53a525b8a6d,is amused at the universe today . * cracks up * ,0,1,0,0,0
8128,d7e500ad854a1b6ced39e53a525b8a6d,"hm … started the day out feeling ok , but now i feel like three week old leftovers molding in the back of a broken fridge in hell … yes , a hell fridge . guess work doesnt agree with me ! ",0,1,0,0,0
8129,d7e500ad854a1b6ced39e53a525b8a6d,"been trying to catch up on sleep since i pretty much hadnt slept in <number> days … woken up by the carbon monoxide alarm , and its the real deal . my dad opened the window by the furnace and my living room window and went back to bed , nice . hmm … gonna go back to sleep if possible and hope halfheartedly that im still alive in the morning . ",0,1,0,0,0
8130,85a78b7179d46b27e3f4f3a1468e2a1c,made it safely to italy <smile> <number> hour trip lol havent slept one sec the whole time will upload pics of my trip soon and through out the month . ,1,0,1,0,1
8131,85a78b7179d46b27e3f4f3a1468e2a1c,i just saw district <number> ! probably one of the best sci fi movies i have ever seen . i recommend anyone that likes action and a good story to go see this movie ! ,1,0,1,0,1
8132,85a78b7179d46b27e3f4f3a1468e2a1c,on my way to get my license ! dont have a car yet though … lol ,1,0,1,0,1
8133,85a78b7179d46b27e3f4f3a1468e2a1c,getting my license finally ! lol … you know what they say … <number> nd times a charm <lolface> ,1,0,1,0,1
8134,85a78b7179d46b27e3f4f3a1468e2a1c,leaving for italy tomorrow yay ! i will be back on august <number> th . wont be able to text till then lol cya ! ,1,0,1,0,1
8135,85a78b7179d46b27e3f4f3a1468e2a1c,football practice was actually pretty fun . i have no idea how i shaved off almost a minute off of my mile time . i ran a mile in <number> <smile> <number> … i think im amazing lol ,1,0,1,0,1
8136,85a78b7179d46b27e3f4f3a1468e2a1c,i think some people need to take life less seriously … ,1,0,1,0,1
8137,85a78b7179d46b27e3f4f3a1468e2a1c,will be back in the us the <number> th . i got a sexy tan at the beach lol ,1,0,1,0,1
